ticker,date,returns,t-5,t-20
NKE,24/1/2020,-0.009609766,-0.001413716,-0.003759361
PG,24/1/2020,0.001200062,-0.002593893,-0.006637739
TRV,24/1/2020,0.004396721,-0.010214601,0.000495991
V,24/1/2020,-0.007360108,0.002306686,-0.002246302
VZ,24/1/2020,-0.003800987,-0.010076814,-0.002497867
WMT,24/1/2020,-0.012434144,-0.009609766,-0.006251067
XOM,24/1/2020,-0.006739483,0.001200062,-0.002882032
AAPL,25/1/2020,0,0.004396721,0.016551786
AXP,25/1/2020,0,-0.007360108,-0.016602417
BA,25/1/2020,0,-0.003800987,-0.003061202
CAT,25/1/2020,0,-0.012434144,-0.011052223
CSCO,25/1/2020,0,-0.006739483,-0.014908545
CVX,25/1/2020,0,0,-0.014903488
DIS,25/1/2020,0,0,-0.007061862
GS,25/1/2020,0,0,-0.016168659
HD,25/1/2020,0,0,-0.001413716
IBM,25/1/2020,0,0,-0.002593893
INTC,25/1/2020,0,0,-0.010214601
JNJ,25/1/2020,0,0,0.002306686
JPM,25/1/2020,0,0,-0.010076814
KO,25/1/2020,0,0,-0.009609766
MCD,25/1/2020,0,0,0.001200062
MMM,25/1/2020,0,0,0.004396721
MRK,25/1/2020,0,0,-0.007360108
MSFT,25/1/2020,0,0,-0.003800987
NKE,25/1/2020,0,0,-0.012434144
PFE,25/1/2020,0,0,-0.006739483
PG,25/1/2020,0,0,0
TRV,25/1/2020,0,0,0
UNH,25/1/2020,0,0,0
V,25/1/2020,0,0,0
VZ,25/1/2020,0,0,0
WBA,25/1/2020,0,0,0
WMT,25/1/2020,0,0,0
XOM,25/1/2020,0,0,0
AAPL,26/1/2020,0,0,0
AXP,26/1/2020,0,0,0
BA,26/1/2020,0,0,0
CAT,26/1/2020,0,0,0
CSCO,26/1/2020,0,0,0
CVX,26/1/2020,0,0,0
DIS,26/1/2020,0,0,0
GS,26/1/2020,0,0,0
HD,26/1/2020,0,0,0
IBM,26/1/2020,0,0,0
INTC,26/1/2020,0,0,0
JNJ,26/1/2020,0,0,0
JPM,26/1/2020,0,0,0
KO,26/1/2020,0,0,0
MCD,26/1/2020,0,0,0
MMM,26/1/2020,0,0,0
MRK,26/1/2020,0,0,0
MSFT,26/1/2020,0,0,0
NKE,26/1/2020,0,0,0
PFE,26/1/2020,0,0,0
PG,26/1/2020,0,0,0
TRV,26/1/2020,0,0,0
UNH,26/1/2020,0,0,0
V,26/1/2020,0,0,0
VZ,26/1/2020,0,0,0
WBA,26/1/2020,0,0,0
WMT,26/1/2020,0,0,0
XOM,26/1/2020,0,0,0
CVX,27/1/2020,-0.013053177,0,0
GS,27/1/2020,-0.015625024,0,0
HD,27/1/2020,-0.003491355,0,0
IBM,27/1/2020,-0.013801848,0,0
JNJ,27/1/2020,0.002899041,0,0
JPM,27/1/2020,-0.008411516,-0.013053177,0
KO,27/1/2020,-0.003467407,-0.015625024,0
MCD,27/1/2020,-0.008994506,-0.003491355,0
MMM,27/1/2020,-0.014145332,-0.013801848,0
MRK,27/1/2020,0.001395605,0.002899041,0
MSFT,27/1/2020,-0.016723251,-0.008411516,0
NKE,27/1/2020,-0.017543879,-0.003467407,0
PFE,27/1/2020,0.008538411,-0.008994506,0
PG,27/1/2020,0.004395138,-0.014145332,0
TRV,27/1/2020,-0.007790496,0.001395605,0
V,27/1/2020,-0.016146315,-0.016723251,0
VZ,27/1/2020,-0.006138006,-0.017543879,0
WBA,27/1/2020,0.003650984,0.008538411,0
WMT,27/1/2020,0.013027933,0.004395138,0
AXP,28/1/2020,0.013854882,-0.007790496,0
BA,28/1/2020,-0.000126346,-0.016146315,-0.013053177
CAT,28/1/2020,0.007441336,-0.006138006,-0.015625024
CSCO,28/1/2020,0.006319816,0.003650984,-0.003491355
CVX,28/1/2020,0.006612978,0.013027933,-0.013801848
DIS,28/1/2020,0.018175139,0.013854882,0.002899041
GS,28/1/2020,0.018644526,-0.000126346,-0.008411516
HD,28/1/2020,0.011548929,0.007441336,-0.003467407
IBM,28/1/2020,0.006708945,0.006319816,-0.008994506
JNJ,28/1/2020,0.005042062,0.006612978,-0.014145332
JPM,28/1/2020,0.018177595,0.018175139,0.001395605
KO,28/1/2020,-0.008176788,0.018644526,-0.016723251
MCD,28/1/2020,0.005015774,0.011548929,-0.017543879
MRK,28/1/2020,0.001742186,0.006708945,0.008538411
NKE,28/1/2020,0.001695961,0.005042062,0.004395138
PG,28/1/2020,0.002705053,0.018177595,-0.007790496
TRV,28/1/2020,0.004935358,-0.008176788,-0.016146315
UNH,28/1/2020,0.006265568,0.005015774,-0.006138006
V,28/1/2020,0.005751482,0.001742186,0.003650984
VZ,28/1/2020,0.013186495,0.001695961,0.013027933
WBA,28/1/2020,0.010530366,0.002705053,0.013854882
WMT,28/1/2020,0.006386947,0.004935358,-0.000126346
XOM,28/1/2020,-0.001390137,0.006265568,0.007441336
AXP,29/1/2020,-0.00581352,0.005751482,0.006319816
BA,29/1/2020,0.017247808,0.013186495,0.006612978
CAT,29/1/2020,-0.0070206,0.010530366,0.018175139
CSCO,29/1/2020,-0.015072303,0.006386947,0.018644526
CVX,29/1/2020,-0.006749508,-0.001390137,0.011548929
DIS,29/1/2020,-0.016694353,-0.00581352,0.006708945
GS,29/1/2020,-0.010140996,0.017247808,0.005042062
HD,29/1/2020,0.000684165,-0.0070206,0.018177595
IBM,29/1/2020,-0.013328471,-0.015072303,-0.008176788
INTC,29/1/2020,-0.014559375,-0.006749508,0.005015774
JNJ,29/1/2020,0.006956462,-0.016694353,0.001742186
JPM,29/1/2020,-0.001487718,-0.010140996,0.001695961
KO,29/1/2020,0,0.000684165,0.002705053
MRK,29/1/2020,0.011478163,-0.013328471,0.004935358
MSFT,29/1/2020,0.015592771,-0.014559375,0.006265568
NKE,29/1/2020,-0.005676776,0.006956462,0.005751482
PFE,29/1/2020,-0.014682817,-0.001487718,0.013186495
PG,29/1/2020,-0.007696607,0,0.010530366
TRV,29/1/2020,-0.008333931,0.011478163,0.006386947
UNH,29/1/2020,-0.010389314,0.015592771,-0.001390137
V,29/1/2020,0.009908649,-0.005676776,-0.00581352
VZ,29/1/2020,-0.019275183,-0.014682817,0.017247808
WBA,29/1/2020,-0.009473276,-0.007696607,-0.0070206
WMT,29/1/2020,-0.006089168,-0.008333931,-0.015072303
XOM,29/1/2020,-0.008352616,-0.010389314,-0.006749508
AAPL,30/1/2020,-0.001449095,0.009908649,-0.016694353
AXP,30/1/2020,0.011695029,-0.019275183,-0.010140996
BA,30/1/2020,0.003974912,-0.009473276,0.000684165
CAT,30/1/2020,-0.003019668,-0.006089168,-0.013328471
CSCO,30/1/2020,0.004038375,-0.008352616,-0.014559375
CVX,30/1/2020,0.009332283,-0.001449095,0.006956462
DIS,30/1/2020,0.012861973,0.011695029,-0.001487718
GS,30/1/2020,0.016699964,0.003974912,0
HD,30/1/2020,-0.00525599,-0.003019668,0.011478163
IBM,30/1/2020,-0.006681746,0.004038375,0.015592771
INTC,30/1/2020,0.00211059,0.009332283,-0.005676776
JNJ,30/1/2020,-0.001195723,0.012861973,-0.014682817
JPM,30/1/2020,0.012366844,0.016699964,-0.007696607
MCD,30/1/2020,0.008114123,-0.00525599,-0.008333931
MMM,30/1/2020,0.003148109,-0.006681746,-0.010389314
MRK,30/1/2020,-0.008482298,0.00211059,0.009908649
NKE,30/1/2020,-0.016526334,-0.001195723,-0.019275183
PFE,30/1/2020,-0.003494681,0.012366844,-0.009473276
PG,30/1/2020,0.007116568,0.008114123,-0.006089168
TRV,30/1/2020,0.006978298,0.003148109,-0.008352616
UNH,30/1/2020,-0.006786827,-0.008482298,-0.001449095
V,30/1/2020,0.01635266,-0.016526334,0.011695029
VZ,30/1/2020,-0.002855683,-0.003494681,0.003974912
WBA,30/1/2020,-0.006312103,0.007116568,-0.003019668
WMT,30/1/2020,0.005953927,0.006978298,0.004038375
XOM,30/1/2020,0.010606744,-0.006786827,0.009332283
BA,31/1/2020,-0.015558288,0.01635266,0.012861973
DIS,31/1/2020,0.003628184,-0.002855683,0.016699964
JNJ,31/1/2020,-0.00990956,-0.006312103,-0.00525599
KO,31/1/2020,-0.007815097,0.005953927,-0.006681746
MCD,31/1/2020,-0.010222903,0.010606744,0.00211059
MRK,31/1/2020,-0.012254339,-0.015558288,-0.001195723
MSFT,31/1/2020,-0.01475869,0.003628184,0.012366844
NKE,31/1/2020,-0.01924842,-0.00990956,0.008114123
PFE,31/1/2020,0.00458605,-0.007815097,0.003148109
PG,31/1/2020,-0.010559692,-0.010222903,-0.008482298
TRV,31/1/2020,-0.019225007,-0.012254339,-0.016526334
VZ,31/1/2020,0.001347684,-0.01475869,-0.003494681
WMT,31/1/2020,-0.017927587,-0.01924842,0.007116568
AAPL,1/2/2020,0,0.00458605,0.006978298
AXP,1/2/2020,0,-0.010559692,-0.006786827
BA,1/2/2020,0,-0.019225007,0.01635266
CAT,1/2/2020,0,0.001347684,-0.002855683
CSCO,1/2/2020,0,-0.017927587,-0.006312103
CVX,1/2/2020,0,0,0.005953927
DIS,1/2/2020,0,0,0.010606744
GS,1/2/2020,0,0,-0.015558288
HD,1/2/2020,0,0,0.003628184
IBM,1/2/2020,0,0,-0.00990956
INTC,1/2/2020,0,0,-0.007815097
JNJ,1/2/2020,0,0,-0.010222903
JPM,1/2/2020,0,0,-0.012254339
KO,1/2/2020,0,0,-0.01475869
MCD,1/2/2020,0,0,-0.01924842
MMM,1/2/2020,0,0,0.00458605
MRK,1/2/2020,0,0,-0.010559692
MSFT,1/2/2020,0,0,-0.019225007
NKE,1/2/2020,0,0,0.001347684
PFE,1/2/2020,0,0,-0.017927587
PG,1/2/2020,0,0,0
TRV,1/2/2020,0,0,0
UNH,1/2/2020,0,0,0
V,1/2/2020,0,0,0
VZ,1/2/2020,0,0,0
WBA,1/2/2020,0,0,0
WMT,1/2/2020,0,0,0
XOM,1/2/2020,0,0,0
AAPL,2/2/2020,0,0,0
AXP,2/2/2020,0,0,0
BA,2/2/2020,0,0,0
CAT,2/2/2020,0,0,0
CSCO,2/2/2020,0,0,0
CVX,2/2/2020,0,0,0
DIS,2/2/2020,0,0,0
GS,2/2/2020,0,0,0
HD,2/2/2020,0,0,0
IBM,2/2/2020,0,0,0
INTC,2/2/2020,0,0,0
JNJ,2/2/2020,0,0,0
JPM,2/2/2020,0,0,0
KO,2/2/2020,0,0,0
MCD,2/2/2020,0,0,0
MMM,2/2/2020,0,0,0
MRK,2/2/2020,0,0,0
MSFT,2/2/2020,0,0,0
NKE,2/2/2020,0,0,0
PFE,2/2/2020,0,0,0
PG,2/2/2020,0,0,0
TRV,2/2/2020,0,0,0
UNH,2/2/2020,0,0,0
V,2/2/2020,0,0,0
VZ,2/2/2020,0,0,0
WBA,2/2/2020,0,0,0
WMT,2/2/2020,0,0,0
XOM,2/2/2020,0,0,0
AAPL,3/2/2020,-0.002746292,0,0
AXP,3/2/2020,0.008701058,0,0
BA,3/2/2020,-0.007132269,0,0
CAT,3/2/2020,-0.012028944,0,0
CSCO,3/2/2020,0.012181784,0,0
CVX,3/2/2020,-0.008026906,-0.002746292,0
GS,3/2/2020,0.005299714,0.008701058,0
HD,3/2/2020,0.015081068,-0.007132269,0
IBM,3/2/2020,0.017672019,-0.012028944,0
INTC,3/2/2020,0.007664627,0.012181784,0
JNJ,3/2/2020,0.008732455,-0.008026906,0
JPM,3/2/2020,0.00763075,0.005299714,0
KO,3/2/2020,0.003082146,0.015081068,0
MCD,3/2/2020,0.005654969,0.017672019,0
MMM,3/2/2020,-0.013046857,0.007664627,0
PFE,3/2/2020,0.007250116,0.008732455,0
PG,3/2/2020,0.003931904,0.00763075,0
TRV,3/2/2020,0.015119282,0.003082146,0
UNH,3/2/2020,0.005762426,0.005654969,0
V,3/2/2020,0.009247581,-0.013046857,0
WBA,3/2/2020,0.001966551,0.007250116,-0.002746292
WMT,3/2/2020,-0.00192156,0.003931904,0.008701058
AXP,4/2/2020,0.006488564,0.015119282,-0.007132269
BA,4/2/2020,0.006139247,0.005762426,-0.012028944
CVX,4/2/2020,0.005363198,0.009247581,0.012181784
GS,4/2/2020,0.01225893,0.001966551,-0.008026906
HD,4/2/2020,0.014943452,-0.00192156,0.005299714
INTC,4/2/2020,0.016144063,0.006488564,0.015081068
JNJ,4/2/2020,0.009522678,0.006139247,0.017672019
JPM,4/2/2020,0.014395922,0.005363198,0.007664627
KO,4/2/2020,0.004438382,0.01225893,0.008732455
MCD,4/2/2020,-0.002602478,0.014943452,0.00763075
MMM,4/2/2020,0.004151056,0.016144063,0.003082146
MRK,4/2/2020,0.011678584,0.009522678,0.005654969
PFE,4/2/2020,0.004798791,0.014395922,-0.013046857
PG,4/2/2020,0.004396192,0.004438382,0.007250116
TRV,4/2/2020,-0.007709039,-0.002602478,0.003931904
V,4/2/2020,0.013694496,0.004151056,0.015119282
VZ,4/2/2020,0.004134424,0.011678584,0.005762426
WMT,4/2/2020,0.00875113,0.004798791,0.009247581
XOM,4/2/2020,-0.012514352,0.004396192,0.001966551
AAPL,5/2/2020,0.008154437,-0.007709039,-0.00192156
AXP,5/2/2020,0.013272723,0.013694496,0.006488564
CSCO,5/2/2020,0.017429734,0.004134424,0.006139247
GS,5/2/2020,0.009754481,0.00875113,0.005363198
HD,5/2/2020,0.013234016,-0.012514352,0.01225893
JNJ,5/2/2020,0.015765111,0.008154437,0.014943452
JPM,5/2/2020,0.017000567,0.013272723,0.016144063
KO,5/2/2020,0.00016991,0.017429734,0.009522678
MCD,5/2/2020,-0.001164842,0.009754481,0.014395922
MSFT,5/2/2020,-0.001221438,0.013234016,0.004438382
NKE,5/2/2020,-0.008285669,0.015765111,-0.002602478
PFE,5/2/2020,0.012735423,0.017000567,0.004151056
PG,5/2/2020,0.009151604,0.00016991,0.011678584
V,5/2/2020,-0.003684427,-0.001164842,0.004798791
VZ,5/2/2020,0.014410705,-0.001221438,0.004396192
WBA,5/2/2020,0.012227724,-0.008285669,-0.007709039
WMT,5/2/2020,0.013359968,0.012735423,0.013694496
AAPL,6/2/2020,0.011696889,0.009151604,0.004134424
AXP,6/2/2020,-0.002619888,-0.003684427,0.00875113
CAT,6/2/2020,-0.001382471,0.014410705,-0.012514352
CSCO,6/2/2020,0.004953508,0.012227724,0.008154437
CVX,6/2/2020,-0.007163611,0.013359968,0.013272723
DIS,6/2/2020,0.00940795,0.011696889,0.017429734
GS,6/2/2020,-0.01015148,-0.002619888,0.009754481
HD,6/2/2020,0.003065789,-0.001382471,0.013234016
IBM,6/2/2020,0.002750574,0.004953508,0.015765111
INTC,6/2/2020,0.001193868,-0.007163611,0.017000567
JNJ,6/2/2020,-0.002987252,0.00940795,0.00016991
JPM,6/2/2020,0.000145445,-0.01015148,-0.001164842
KO,6/2/2020,0.002378989,0.003065789,-0.001221438
MCD,6/2/2020,-0.006997272,0.002750574,-0.008285669
MMM,6/2/2020,0.003449782,0.001193868,0.012735423
MRK,6/2/2020,-0.001747667,-0.002987252,0.009151604
NKE,6/2/2020,-0.002685535,0.000145445,-0.003684427
PFE,6/2/2020,0.002357857,0.002378989,0.014410705
PG,6/2/2020,0.002602366,-0.006997272,0.012227724
TRV,6/2/2020,-0.002047021,0.003449782,0.013359968
UNH,6/2/2020,-0.011057463,-0.001747667,0.011696889
V,6/2/2020,0.001134118,-0.002685535,-0.002619888
VZ,6/2/2020,0.005242622,0.002357857,-0.001382471
WBA,6/2/2020,0.009626285,0.002602366,0.004953508
WMT,6/2/2020,-0.00428042,-0.002047021,-0.007163611
XOM,6/2/2020,-0.013550103,-0.011057463,0.00940795
AAPL,7/2/2020,-0.013592675,0.001134118,-0.01015148
AXP,7/2/2020,-0.010731618,0.005242622,0.003065789
BA,7/2/2020,-0.013707035,0.009626285,0.002750574
CSCO,7/2/2020,-0.014787433,-0.00428042,0.001193868
CVX,7/2/2020,-0.005023237,-0.013550103,-0.002987252
DIS,7/2/2020,-0.011772899,-0.013592675,0.000145445
GS,7/2/2020,-0.015796865,-0.010731618,0.002378989
HD,7/2/2020,-0.006447787,-0.013707035,-0.006997272
IBM,7/2/2020,-0.011151131,-0.014787433,0.003449782
INTC,7/2/2020,-0.015948696,-0.005023237,-0.001747667
JNJ,7/2/2020,-0.010681949,-0.011772899,-0.002685535
JPM,7/2/2020,-0.003197523,-0.015796865,0.002357857
KO,7/2/2020,0.00339034,-0.006447787,0.002602366
MCD,7/2/2020,-0.005919046,-0.011151131,-0.002047021
MMM,7/2/2020,-0.017250861,-0.015948696,-0.011057463
MRK,7/2/2020,-0.007002815,-0.010681949,0.001134118
MSFT,7/2/2020,0.001415895,-0.003197523,0.005242622
NKE,7/2/2020,-0.008277593,0.00339034,0.009626285
PFE,7/2/2020,-0.005488759,-0.005919046,-0.00428042
PG,7/2/2020,-0.008337272,-0.017250861,-0.013550103
TRV,7/2/2020,-0.003589776,-0.007002815,-0.013592675
UNH,7/2/2020,-0.011078394,0.001415895,-0.010731618
V,7/2/2020,-0.0014775,-0.008277593,-0.013707035
VZ,7/2/2020,0.00841182,-0.005488759,-0.014787433
WBA,7/2/2020,-0.004673766,-0.008337272,-0.005023237
WMT,7/2/2020,0.001203664,-0.003589776,-0.011772899
XOM,7/2/2020,-0.006625696,-0.011078394,-0.015796865
AAPL,8/2/2020,0,-0.0014775,-0.006447787
AXP,8/2/2020,0,0.00841182,-0.011151131
BA,8/2/2020,0,-0.004673766,-0.015948696
CAT,8/2/2020,0,0.001203664,-0.010681949
CSCO,8/2/2020,0,-0.006625696,-0.003197523
CVX,8/2/2020,0,0,0.00339034
DIS,8/2/2020,0,0,-0.005919046
GS,8/2/2020,0,0,-0.017250861
HD,8/2/2020,0,0,-0.007002815
IBM,8/2/2020,0,0,0.001415895
INTC,8/2/2020,0,0,-0.008277593
JNJ,8/2/2020,0,0,-0.005488759
JPM,8/2/2020,0,0,-0.008337272
KO,8/2/2020,0,0,-0.003589776
MCD,8/2/2020,0,0,-0.011078394
MMM,8/2/2020,0,0,-0.0014775
MRK,8/2/2020,0,0,0.00841182
MSFT,8/2/2020,0,0,-0.004673766
NKE,8/2/2020,0,0,0.001203664
PFE,8/2/2020,0,0,-0.006625696
PG,8/2/2020,0,0,0
TRV,8/2/2020,0,0,0
UNH,8/2/2020,0,0,0
V,8/2/2020,0,0,0
VZ,8/2/2020,0,0,0
WBA,8/2/2020,0,0,0
WMT,8/2/2020,0,0,0
XOM,8/2/2020,0,0,0
AAPL,9/2/2020,0,0,0
AXP,9/2/2020,0,0,0
BA,9/2/2020,0,0,0
CAT,9/2/2020,0,0,0
CSCO,9/2/2020,0,0,0
CVX,9/2/2020,0,0,0
DIS,9/2/2020,0,0,0
GS,9/2/2020,0,0,0
HD,9/2/2020,0,0,0
IBM,9/2/2020,0,0,0
INTC,9/2/2020,0,0,0
JNJ,9/2/2020,0,0,0
JPM,9/2/2020,0,0,0
KO,9/2/2020,0,0,0
MCD,9/2/2020,0,0,0
MMM,9/2/2020,0,0,0
MRK,9/2/2020,0,0,0
MSFT,9/2/2020,0,0,0
NKE,9/2/2020,0,0,0
PFE,9/2/2020,0,0,0
PG,9/2/2020,0,0,0
TRV,9/2/2020,0,0,0
UNH,9/2/2020,0,0,0
V,9/2/2020,0,0,0
VZ,9/2/2020,0,0,0
WBA,9/2/2020,0,0,0
WMT,9/2/2020,0,0,0
XOM,9/2/2020,0,0,0
AAPL,10/2/2020,0.004749565,0,0
AXP,10/2/2020,0.003186155,0,0
CAT,10/2/2020,0.007123179,0,0
CSCO,10/2/2020,0.018761669,0,0
CVX,10/2/2020,0.007802455,0,0
DIS,10/2/2020,0.011133116,0.004749565,0
GS,10/2/2020,-0.002689066,0.003186155,0
HD,10/2/2020,0.013948556,0.007123179,0
IBM,10/2/2020,0.006648739,0.018761669,0
INTC,10/2/2020,0.005604335,0.007802455,0
JNJ,10/2/2020,-0.000197448,0.011133116,0
JPM,10/2/2020,0.004155502,-0.002689066,0
KO,10/2/2020,0.009461098,0.013948556,0
MCD,10/2/2020,0.007561115,0.006648739,0
MMM,10/2/2020,0.000437248,0.005604335,0
MRK,10/2/2020,0.006817124,-0.000197448,0
NKE,10/2/2020,0.00583263,0.004155502,0
PFE,10/2/2020,-0.006307415,0.009461098,0
PG,10/2/2020,0.000713812,0.007561115,0
TRV,10/2/2020,0.001544099,0.000437248,0
UNH,10/2/2020,-0.007572152,0.006817124,0.004749565
V,10/2/2020,0.016030349,0.00583263,0.003186155
VZ,10/2/2020,0.005005107,-0.006307415,0.007123179
WBA,10/2/2020,0.003380844,0.000713812,0.018761669
WMT,10/2/2020,-0.010304872,0.001544099,0.007802455
XOM,10/2/2020,-0.010561117,-0.007572152,0.011133116
AAPL,11/2/2020,-0.006033343,0.016030349,-0.002689066
AXP,11/2/2020,0.002949201,0.005005107,0.013948556
BA,11/2/2020,-0.000725372,0.003380844,0.006648739
CAT,11/2/2020,0.013921928,-0.010304872,0.005604335
CSCO,11/2/2020,0.005320293,-0.010561117,-0.000197448
CVX,11/2/2020,0.012933784,-0.006033343,0.004155502
DIS,11/2/2020,-0.011080734,0.002949201,0.009461098
GS,11/2/2020,-0.003791711,-0.000725372,0.007561115
HD,11/2/2020,0.004280821,0.013921928,0.000437248
IBM,11/2/2020,-0.006151627,0.005320293,0.006817124
INTC,11/2/2020,0.01536382,0.012933784,0.00583263
JNJ,11/2/2020,0.000856082,-0.011080734,-0.006307415
JPM,11/2/2020,0.001887601,-0.003791711,0.000713812
KO,11/2/2020,-0.002677799,0.004280821,0.001544099
MCD,11/2/2020,0.011819285,-0.006151627,-0.007572152
MMM,11/2/2020,0.01436153,0.01536382,0.016030349
MRK,11/2/2020,-0.004786436,0.000856082,0.005005107
NKE,11/2/2020,0,0.001887601,0.003380844
PFE,11/2/2020,0.007405444,-0.002677799,-0.010304872
PG,11/2/2020,-0.015930864,0.011819285,-0.010561117
TRV,11/2/2020,0.008515589,0.01436153,-0.006033343
UNH,11/2/2020,0.013099752,-0.004786436,0.002949201
V,11/2/2020,-0.009951995,0,-0.000725372
WBA,11/2/2020,-0.008049343,0.007405444,0.013921928
WMT,11/2/2020,0.001301554,-0.015930864,0.005320293
XOM,11/2/2020,0.009506338,0.008515589,0.012933784
AXP,12/2/2020,0.004599247,0.013099752,-0.011080734
BA,12/2/2020,0.008797416,-0.009951995,-0.003791711
CSCO,12/2/2020,0.016283367,-0.008049343,0.004280821
CVX,12/2/2020,0.007463363,0.001301554,-0.006151627
DIS,12/2/2020,0.005957107,0.009506338,0.01536382
GS,12/2/2020,0.009261568,0.004599247,0.000856082
HD,12/2/2020,-0.000206982,0.008797416,0.001887601
IBM,12/2/2020,0.011923403,0.016283367,-0.002677799
INTC,12/2/2020,0.000741754,0.007463363,0.011819285
JNJ,12/2/2020,-0.005921576,0.005957107,0.01436153
JPM,12/2/2020,0,0.009261568,-0.004786436
KO,12/2/2020,-0.003020661,-0.000206982,0
MCD,12/2/2020,0.008019269,0.011923403,0.007405444
MMM,12/2/2020,0.008310287,0.000741754,-0.015930864
MSFT,12/2/2020,0.001463847,-0.005921576,0.008515589
PFE,12/2/2020,-0.009188758,0,0.013099752
PG,12/2/2020,-0.005718452,-0.003020661,-0.009951995
TRV,12/2/2020,-0.012156037,0.008019269,-0.008049343
V,12/2/2020,0.017161956,0.008310287,0.001301554
VZ,12/2/2020,-0.00783778,0.001463847,0.009506338
WMT,12/2/2020,0.003899454,-0.009188758,0.004599247
XOM,12/2/2020,0.012225354,-0.005718452,0.008797416
AAPL,13/2/2020,-0.00712109,-0.012156037,0.016283367
AXP,13/2/2020,0.009156381,0.017161956,0.007463363
BA,13/2/2020,-0.007455267,-0.00783778,0.005957107
CAT,13/2/2020,0.00093128,0.003899454,0.009261568
CVX,13/2/2020,-0.00339165,0.012225354,-0.000206982
DIS,13/2/2020,-0.006697301,-0.00712109,0.011923403
GS,13/2/2020,-0.001257051,0.009156381,0.000741754
HD,13/2/2020,0.00318726,-0.007455267,-0.005921576
IBM,13/2/2020,-0.006438764,0.00093128,0
INTC,13/2/2020,-0.000296504,-0.00339165,-0.003020661
JNJ,13/2/2020,-0.006618496,-0.006697301,0.008019269
JPM,13/2/2020,-0.000869516,-0.001257051,0.008310287
KO,13/2/2020,0.003366437,0.00318726,0.001463847
MCD,13/2/2020,-0.000183932,-0.006438764,-0.009188758
MMM,13/2/2020,-0.015831992,-0.000296504,-0.005718452
MRK,13/2/2020,-0.015375327,-0.006618496,-0.012156037
MSFT,13/2/2020,-0.005413852,-0.000869516,0.017161956
NKE,13/2/2020,0.003592273,0.003366437,-0.00783778
PG,13/2/2020,0.012231701,-0.000183932,0.003899454
TRV,13/2/2020,0.008621271,-0.015831992,0.012225354
UNH,13/2/2020,-0.004217726,-0.015375327,-0.00712109
V,13/2/2020,0.001255125,-0.005413852,0.009156381
VZ,13/2/2020,0.007212777,0.003592273,-0.007455267
WBA,13/2/2020,-0.016522925,0.012231701,0.00093128
WMT,13/2/2020,0.013724664,0.008621271,-0.00339165
XOM,13/2/2020,-0.005549229,-0.004217726,-0.006697301
AAPL,14/2/2020,0.000246312,0.001255125,-0.001257051
AXP,14/2/2020,0.010486356,0.007212777,0.00318726
BA,14/2/2020,-0.006796619,-0.016522925,-0.006438764
CAT,14/2/2020,-0.012381814,0.013724664,-0.000296504
CSCO,14/2/2020,-0.007396477,-0.005549229,-0.006618496
CVX,14/2/2020,-0.002627534,0.000246312,-0.000869516
DIS,14/2/2020,-0.00965224,0.010486356,0.003366437
GS,14/2/2020,-0.005328304,-0.006796619,-0.000183932
HD,14/2/2020,0.011016657,-0.012381814,-0.015831992
INTC,14/2/2020,-0.00252075,-0.007396477,-0.015375327
JNJ,14/2/2020,0.000266524,-0.002627534,-0.005413852
JPM,14/2/2020,-0.003046123,-0.00965224,0.003592273
KO,14/2/2020,0.005703735,-0.005328304,0.012231701
MCD,14/2/2020,-0.001517843,0.011016657,0.008621271
MMM,14/2/2020,0.007824237,-0.00252075,-0.004217726
MRK,14/2/2020,0.008295747,0.000266524,0.001255125
MSFT,14/2/2020,0.00892709,-0.003046123,0.007212777
NKE,14/2/2020,0.001644534,0.005703735,-0.016522925
PFE,14/2/2020,-0.011372862,-0.001517843,0.013724664
PG,14/2/2020,0.009443001,0.007824237,-0.005549229
TRV,14/2/2020,0.006429004,0.008295747,0.000246312
UNH,14/2/2020,-0.011316986,0.00892709,0.010486356
V,14/2/2020,0.013934468,0.001644534,-0.006796619
VZ,14/2/2020,-0.002387064,-0.011372862,-0.012381814
WBA,14/2/2020,-0.013440357,0.009443001,-0.007396477
WMT,14/2/2020,0.003831784,0.006429004,-0.002627534
XOM,14/2/2020,-0.004595361,-0.011316986,-0.00965224
AAPL,15/2/2020,0,0.013934468,-0.005328304
AXP,15/2/2020,0,-0.002387064,0.011016657
BA,15/2/2020,0,-0.013440357,-0.00252075
CAT,15/2/2020,0,0.003831784,0.000266524
CSCO,15/2/2020,0,-0.004595361,-0.003046123
CVX,15/2/2020,0,0,0.005703735
DIS,15/2/2020,0,0,-0.001517843
GS,15/2/2020,0,0,0.007824237
HD,15/2/2020,0,0,0.008295747
IBM,15/2/2020,0,0,0.00892709
INTC,15/2/2020,0,0,0.001644534
JNJ,15/2/2020,0,0,-0.011372862
JPM,15/2/2020,0,0,0.009443001
KO,15/2/2020,0,0,0.006429004
MCD,15/2/2020,0,0,-0.011316986
MMM,15/2/2020,0,0,0.013934468
MRK,15/2/2020,0,0,-0.002387064
MSFT,15/2/2020,0,0,-0.013440357
NKE,15/2/2020,0,0,0.003831784
PFE,15/2/2020,0,0,-0.004595361
PG,15/2/2020,0,0,0
TRV,15/2/2020,0,0,0
UNH,15/2/2020,0,0,0
V,15/2/2020,0,0,0
VZ,15/2/2020,0,0,0
WBA,15/2/2020,0,0,0
